,id_hh,id_hs,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,cat_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_age,cat_mhh_occu,cat_hh_ann_incm,num_tot_energy_heat
2138,HH14370017,HS3704000012,2,2,1,3,5,2,6,82.5,3,1,2,13,1,3,4,5,2,3,5,16432.8
2139,HH14370018,HS3704000013,2,2,3,11,2,1,4,79.2,3,1,1,8,1,1,4,4,2,1,5,10409.6
2140,HH14370019,HS3704000014,2,2,3,15,2,2,4,105.6,3,1,2,4,1,1,4,4,2,1,2,6112.57
2141,HH16370003,HS3704000015,2,2,1,1,6,1,2,46.2,3,1,1,6,5,3,3,2,3,5,5,9190.82
2142,HH17370013,HS3704000016,2,2,1,1,6,3,5,99.0,3,1,2,13,4,3,3,5,2,2,2,13811.6
2143,HH18370027,HS3704000023,2,2,1,1,6,2,4,79.2,3,1,1,8,5,3,5,5,2,4,5,33140.96
2144,HH18370028,HS3704000024,2,2,1,1,6,4,2,99.0,3,1,1,12,4,3,3,2,3,3,2,14511.64
2145,HH18370003,HS3704000025,2,2,3,12,2,1,5,108.9,3,1,2,7,1,3,4,4,2,1,7,12113.54
2146,HH13370009,HS3705000001,2,2,3,7,2,1,4,92.4,3,1,2,10,1,3,5,3,2,1,7,11719.720206
2147,HH14370005,HS3705000002,2,2,3,11,2,1,4,92.4,3,1,2,5,1,1,4,4,2,3,2,11197.082035
2148,HH11370004,HS3705000003,2,2,3,14,2,1,4,99.0,3,1,2,6,1,3,4,4,2,3,4,15997.892836
2149,HH13370010,HS3705000004,2,2,3,13,2,2,4,92.4,3,1,2,5,1,3,4,4,2,1,6,11230.825886
2150,HH13370011,HS3705000005,2,2,3,5,2,2,4,92.4,3,1,1,10,1,3,4,4,2,1,5,10425.09
2151,HH11370006,HS3705000007,2,2,3,14,3,2,4,75.9,2,1,1,7,1,3,4,5,2,1,4,15833.356419
2152,HH11370007,HS3705000008,2,2,3,15,4,2,4,75.9,2,1,1,10,1,3,4,4,2,1,3,10994.719491
2153,HH11370008,HS3705000009,2,2,3,6,2,2,4,75.9,2,1,1,7,1,1,4,3,3,5,3,11125.635782
2154,HH11370009,HS3705000010,2,2,3,2,2,2,4,75.9,2,1,1,7,1,1,4,3,2,1,3,17905.61542
2155,HH11370010,HS3705000011,2,2,3,2,2,3,3,62.7,2,1,1,5,1,3,4,4,2,1,4,13197.531137
2156,HH11370013,HS3705000014,2,2,3,2,2,3,3,62.7,2,1,1,10,1,3,4,1,2,3,3,7633.9
2157,HH15370002,HS3705000016,2,2,1,2,5,2,5,49.5,2,1,1,4,1,3,4,2,2,3,4,10040.15
2158,HH11370014,HS3705000018,2,2,3,11,4,1,5,135.3,4,1,2,8,1,3,4,4,2,1,1,12808.774378
2159,HH11370015,HS3705000019,2,2,3,4,4,1,5,135.3,4,1,2,8,1,3,4,5,2,1,6,12465.833257
2160,HH11370016,HS3705000020,2,2,3,6,2,1,5,135.3,4,1,2,8,1,3,4,5,2,1,6,13178.13551
2161,HH13370012,HS3705000021,2,2,2,1,6,1,1,85.8,2,1,1,8,2,1,3,1,2,3,1,9482.66
2162,HH12370013,HS3705000024,2,2,1,1,6,3,2,49.5,2,0,0,6,5,1,5,1,3,4,1,14678.48
2163,HH12370014,HS3705000025,2,2,1,1,6,3,3,92.4,3,1,1,7,1,3,4,1,2,5,2,11432.324816
2164,HH12370015,HS3705000026,2,2,1,1,6,3,1,92.4,3,1,1,6,1,3,4,1,3,5,1,6022.07
2165,HH12370016,HS3705000027,2,2,1,1,6,1,3,82.5,3,1,1,8,1,3,4,2,3,5,2,10693.461898
2166,HH14370008,HS3705000028,2,2,2,1,5,2,2,148.5,3,1,1,5,1,1,4,1,3,5,1,7708.800469
2167,HH14370009,HS3705000030,2,2,2,1,5,1,3,82.5,3,1,1,10,2,3,3,2,2,3,7,9481.8773344
2168,HH13370014,HS3705000031,2,2,1,1,6,2,2,99.0,3,1,1,6,2,1,3,1,3,5,1,7431.7015957
2169,HH13370015,HS3705000032,2,2,1,1,6,2,3,99.0,3,1,1,12,1,3,4,1,3,5,1,10059.513062
2170,HH12370017,HS3705000034,2,2,1,2,5,3,3,69.3,2,1,1,8,1,3,4,2,3,5,2,13876.600326
2171,HH11370017,HS3705000035,2,2,3,15,3,1,4,79.2,3,1,1,7,1,3,4,4,2,1,4,10450.55787
2172,HH11370019,HS3705000037,2,2,3,5,2,1,4,82.5,3,1,1,9,1,3,4,4,2,1,4,8900.720808
2173,HH11370020,HS3705000038,2,2,3,7,2,1,4,82.5,3,1,1,7,1,3,4,3,2,1,5,12901.487629
2174,HH15370004,HS3705000039,2,2,1,2,2,3,3,79.2,3,1,1,6,1,3,4,3,2,3,6,12513.5
2175,HH13370017,HS3705000042,2,2,2,1,5,2,4,49.5,1,1,1,6,1,3,4,3,3,1,3,6784.74
2176,HH11370027,HS3705000050,2,2,2,2,5,3,5,75.9,3,1,1,8,1,3,4,4,2,3,7,11060.390401
2177,HH17370014,HS3705000051,2,2,3,3,6,3,4,62.7,2,1,1,5,1,3,4,3,2,1,4,14261.520047
2178,HH13370018,HS3705000052,2,2,2,4,2,2,5,79.2,3,1,1,6,1,3,4,2,3,3,3,8661.55
2179,HH14370006,HS3705000055,2,2,3,26,3,1,5,99.0,3,1,2,8,1,3,4,3,2,1,6,11721.778324
2180,HH14370007,HS3705000056,2,2,3,4,2,2,5,141.9,4,1,2,8,1,3,4,2,2,3,5,13589.33974
2181,HH17370018,HS3705000058,2,2,1,2,5,3,5,72.6,2,1,1,7,1,3,3,4,2,3,3,6770.6896761
2182,HH14370011,HS3705000059,2,2,1,2,4,2,2,66.0,2,1,1,8,1,3,4,1,2,3,3,6396.843243
2183,HH13370013,HS3705000060,2,2,1,2,3,3,4,66.0,2,1,1,8,2,1,3,4,2,1,2,9616.4771741
2184,HH14370010,HS3705000061,2,2,1,1,6,1,3,82.5,3,1,1,8,1,3,4,3,2,1,3,10396.761898
2185,HH17370020,HS3705000063,2,2,3,2,2,3,4,82.5,3,1,1,8,1,3,4,5,2,1,3,8502.98
2186,HH13370016,HS3705000064,2,2,3,11,3,3,4,49.5,2,1,1,6,1,1,4,2,3,5,2,7967.8806977
2187,HH11370026,HS3705000066,2,2,2,2,5,2,5,59.4,2,1,1,6,1,3,4,3,2,1,5,10351.042803
2188,HH18370015,HS3705000068,2,2,3,14,4,1,6,141.9,4,1,2,8,1,3,4,2,2,1,7,15386.290297
2189,HH18370011,HS3705000069,2,2,3,10,3,1,6,112.2,3,1,2,8,1,3,4,4,2,1,4,9257.68
2190,HH18370012,HS3705000070,2,2,3,9,4,1,6,99.0,3,1,2,8,1,3,4,3,2,3,4,13827.663841
2191,HH18370013,HS3705000071,2,2,2,4,3,4,5,82.5,2,1,1,2,1,3,4,2,2,1,3,9263.4862158
2192,HH18370016,HS3705000072,2,2,3,6,2,1,5,66.0,2,1,1,8,1,3,4,2,2,1,3,25112.811054
2193,HH18370017,HS3705000073,2,2,2,2,3,1,6,92.4,2,1,1,3,1,3,4,4,2,3,4,10433.6
2194,HH11370048,HS3708000001,2,2,1,1,4,1,1,33.0,1,1,1,6,2,1,3,2,3,2,1,6550.6
2195,HH11370050,HS3708000003,2,2,1,1,6,4,1,62.7,2,1,1,3,2,1,3,1,3,5,1,8341.7
2196,HH11370051,HS3708000004,2,2,1,1,6,2,1,52.8,1,1,1,3,2,1,3,1,3,2,1,9979.18
2197,HH11370052,HS3708000005,2,2,1,1,6,2,1,89.1,3,1,2,8,2,1,3,2,3,5,2,8789.68
2198,HH11370053,HS3708000006,2,2,1,1,6,2,1,49.5,2,1,1,3,2,1,3,2,3,2,2,7504.46
2199,HH11370054,HS3708000007,2,2,1,1,6,3,1,66.0,2,1,1,4,2,1,3,2,3,3,2,9490.62
2200,HH17370023,HS3708000008,2,2,1,1,6,2,1,46.2,1,1,1,4,2,1,3,2,3,5,1,9097.84
2201,HH11370033,HS3709000001,2,2,2,1,6,2,2,62.7,2,1,1,3,5,1,3,2,3,3,3,26497.46
2202,HH14370012,HS3709000002,2,2,1,1,6,1,3,66.0,2,1,1,5,5,1,3,2,3,2,2,23748.9
2203,HH11370034,HS3709000003,2,2,1,1,6,4,3,66.0,2,1,1,6,5,3,3,2,3,5,2,28272.5
2204,HH11370035,HS3709000004,2,2,2,1,6,1,3,79.2,3,1,1,8,5,3,3,2,3,3,3,26371.04
2205,HH11370036,HS3709000005,2,2,2,1,6,2,3,99.0,4,1,2,4,5,3,3,2,2,2,3,28601.02
2206,HH11370037,HS3709000006,2,2,1,1,6,4,3,85.8,3,1,1,8,5,3,3,2,3,5,3,27372.08
2207,HH11370038,HS3709000007,2,2,1,1,6,1,4,46.2,2,1,1,3,5,2,3,1,3,5,2,26281.6
2208,HH11370039,HS3709000008,2,2,1,1,6,2,1,42.9,2,1,1,3,5,1,3,2,3,3,2,26998.84
2209,HH11370040,HS3709000009,2,2,3,1,5,2,4,72.6,3,1,1,8,1,3,4,1,3,5,4,7783.9393919
2210,HH11370041,HS3709000010,2,2,3,3,4,2,4,72.6,3,1,1,8,1,1,4,1,3,5,2,7737.9976953
2211,HH11370043,HS3709000012,2,2,3,1,5,2,4,72.6,3,1,1,8,1,3,4,2,3,5,2,9810.9417244
2212,HH11370044,HS3709000013,2,2,3,14,4,2,4,72.6,3,1,1,8,1,1,4,2,3,5,2,8961.9535215
2213,HH11370045,HS3709000014,2,2,3,2,4,2,4,72.6,3,1,1,8,1,3,4,2,3,5,3,7674.68
2214,HH12370018,HS3709000015,2,2,3,3,3,2,4,105.6,3,1,1,8,1,3,4,2,2,5,5,8187.5699488
2215,HH11370046,HS3709000016,2,2,3,13,4,2,4,105.6,3,1,1,8,1,3,4,1,3,5,5,7345.9201972
2216,HH14370013,HS3709000017,2,2,3,2,2,2,4,105.6,3,1,2,8,1,1,4,1,3,5,1,6150.0667599
2217,HH11370047,HS3709000018,2,2,3,6,4,2,4,105.6,3,1,1,8,1,3,4,1,3,5,5,6149.8723686
2218,HH18370023,HS3709000019,2,2,3,6,5,2,4,72.6,3,1,1,8,1,1,4,1,3,5,1,10332.065231
2219,HH14370001,HS3710000001,2,2,1,1,6,1,2,82.5,3,1,1,16,2,3,3,2,3,3,4,9388.34
2220,HH12370002,HS3710000003,2,2,1,1,6,3,4,85.8,3,1,1,8,2,1,3,2,3,3,1,8790.46
2221,HH11370001,HS3710000005,2,2,1,1,6,3,2,75.9,4,1,1,6,2,3,3,2,3,3,2,9041.74
2222,HH11370002,HS3710000007,2,2,1,1,6,3,1,33.0,1,1,1,7,2,1,3,2,3,5,1,6222.2
2223,HH12370003,HS3710000008,2,2,1,1,5,3,5,66.0,2,1,1,8,2,1,3,2,3,3,3,8875.64
2224,HH17370024,HS3710000011,2,2,1,1,6,4,1,99.0,2,1,1,6,2,3,3,5,3,3,4,14465.22
2225,HH17370026,HS3710000013,2,2,1,1,6,2,3,125.4,2,1,1,4,2,3,3,2,3,3,5,8404.6
2226,HH18370001,HS3710000020,2,2,1,1,6,1,1,66.0,2,1,1,4,2,1,3,2,3,3,2,8111.36
2227,HH18370018,HS3710000021,2,2,1,1,6,1,1,66.0,2,1,1,8,2,1,3,1,3,5,1,8521.44
2228,HH18370009,HS3710000022,2,2,2,3,2,2,5,181.5,4,1,2,16,1,3,4,4,2,1,7,15451.39
2229,HH12370024,HS3734000001,2,2,1,1,6,1,4,62.7,2,1,1,6,2,1,3,2,3,3,1,16878.56
2230,HH12370025,HS3734000002,2,2,1,1,6,1,1,42.9,2,0,1,7,2,1,3,1,3,5,1,7477.26
2231,HH12370026,HS3734000003,2,2,1,1,6,1,1,42.9,2,1,1,8,2,1,3,2,3,3,2,8236.2
2232,HH12370027,HS3734000004,2,2,1,1,6,1,5,72.6,3,1,1,8,2,1,3,2,3,4,2,8263.56
2233,HH13370020,HS3734000005,2,2,1,1,6,1,1,56.1,3,1,1,6,2,1,3,1,3,5,1,8410.38
2234,HH12370029,HS3734000007,2,2,1,1,6,1,1,49.5,2,0,1,5,2,1,3,2,3,3,3,7888.56
2235,HH12370030,HS3734000008,2,2,1,1,6,1,1,33.0,1,0,1,7,2,1,3,1,2,3,1,4641.85
2236,HH12370031,HS3734000009,2,2,1,1,6,1,1,42.9,2,0,1,6,2,1,3,1,3,3,2,10004.68
2237,HH17370032,HS3734000010,2,2,2,2,6,2,4,89.1,3,1,1,10,2,1,3,2,2,1,2,11188.06
2238,HH17370033,HS3734000011,2,2,2,2,2,2,4,89.1,3,1,1,12,2,3,3,2,2,2,3,9374.56
2239,HH12370019,HS3735000001,2,2,1,1,6,1,1,52.8,2,0,1,4,2,1,3,1,3,5,2,6763.8
2240,HH12370020,HS3735000002,2,2,1,1,6,1,1,59.4,2,1,1,7,2,3,3,2,3,5,3,6693.46
2241,HH12370021,HS3735000003,2,2,1,1,6,2,1,29.7,1,1,1,2,2,3,3,2,3,1,2,8854.9
2242,HH12370022,HS3735000004,2,2,1,1,6,1,4,85.8,4,1,1,8,2,1,3,2,3,3,2,8555.86
2243,HH12370023,HS3735000005,2,2,1,1,6,1,1,75.9,4,1,1,10,2,3,3,2,2,3,2,9089.86
2244,HH11370061,HS3735000006,2,2,1,1,6,3,2,62.7,1,1,1,4,2,1,3,2,3,3,1,7403.74
2245,HH12370032,HS3739000001,2,2,1,2,4,4,4,95.7,2,1,1,8,2,3,3,1,2,3,1,7562.76
2246,HH14370020,HS3739000002,2,2,1,1,6,1,4,92.4,3,1,1,14,2,3,3,1,3,4,1,6563.74
2247,HH12370033,HS3739000003,2,2,1,1,6,3,1,56.1,2,1,1,6,2,3,3,3,3,3,3,7816.6
2248,HH14370021,HS3739000004,2,2,1,1,5,1,4,59.4,2,1,1,10,2,3,3,1,3,5,1,6499.96
2249,HH11370062,HS3739000005,2,2,1,1,5,1,2,89.1,3,1,1,8,2,3,3,3,2,1,2,9681.68
2250,HH11370063,HS3739000006,2,2,1,1,6,1,2,72.6,3,1,2,10,2,1,3,4,2,3,3,8270.68
2251,HH11370064,HS3739000007,2,2,3,12,4,2,4,49.5,2,1,1,8,1,3,4,3,2,1,3,9281.955743
2252,HH14370022,HS3739000008,2,2,1,1,6,1,3,69.3,3,1,1,8,2,3,3,3,3,3,3,9150.96
2253,HH12370035,HS3739000010,2,2,1,1,6,3,3,92.4,4,1,2,8,2,3,3,2,3,1,2,10914.62
2254,HH13370021,HS3739000011,2,2,1,1,6,1,3,49.5,3,1,1,8,2,1,3,2,3,5,1,7222.23
2255,HH14370023,HS3739000012,2,2,1,1,2,1,4,99.0,3,1,1,4,2,3,3,2,3,4,3,8218.5600589
2256,HH11370065,HS3739000013,2,2,1,1,6,3,2,42.9,2,1,1,3,2,3,3,4,3,3,5,9720.12
2257,HH11370066,HS3739000014,2,2,3,1,5,2,5,69.3,3,1,1,8,1,3,4,4,2,3,3,7312.585192
2258,HH11370068,HS3739000016,2,2,3,13,4,2,5,69.3,3,1,1,8,1,3,4,4,2,1,4,13010.4876
2259,HH13370022,HS3739000017,2,2,3,7,2,3,5,69.3,3,1,1,8,1,3,4,4,2,1,3,10611.925697
2260,HH11370069,HS3739000018,2,2,3,8,2,2,5,69.3,3,1,1,8,1,3,4,5,2,3,3,10608.419597
2261,HH13370023,HS3739000019,2,2,3,9,4,2,5,82.5,3,0,1,8,1,3,4,4,2,1,3,12441.453078
2262,HH11370070,HS3739000020,2,2,3,1,5,2,5,92.4,3,1,1,7,1,3,4,5,2,3,3,11394.41
2263,HH11370071,HS3739000021,2,2,3,4,4,2,5,69.3,3,1,1,8,1,3,4,4,2,3,3,10340.349245
2264,HH11370072,HS3739000022,2,2,3,10,5,2,5,69.3,3,1,1,8,1,3,4,2,2,3,2,5336.42
2265,HH11370073,HS3739000023,2,2,3,5,4,2,5,69.3,3,1,1,8,1,3,4,4,2,1,3,10529.25
2266,HH11370074,HS3739000024,2,2,3,15,3,2,5,69.3,3,1,1,8,1,3,4,5,2,3,4,12052.863605
2267,HH11370075,HS3739000025,2,2,3,1,3,2,5,75.9,3,1,1,7,1,3,4,3,3,2,3,8481.608939
2268,HH17370027,HS3739000027,2,2,3,1,4,2,5,69.3,3,1,1,8,1,3,4,4,2,1,3,12698.92
2269,HH18370022,HS3739000028,2,2,1,1,6,3,3,85.8,3,1,2,8,2,3,5,2,3,5,1,7149.85
2270,HH15380008,HS3803000001,3,2,1,1,6,3,1,99.0,2,1,1,14,4,3,3,1,3,5,1,10050.82
2271,HH16380003,HS3803000002,3,2,3,17,4,4,4,105.6,3,1,2,13,1,3,4,2,3,4,3,12702.502222
2272,HH11380067,HS3803000003,3,2,1,1,5,2,4,89.1,4,1,2,10,1,3,4,5,2,1,2,12387.337101
2273,HH11380068,HS3803000004,3,2,1,1,5,4,4,85.8,3,1,1,8,2,3,3,4,2,1,3,6872.72
2274,HH14380010,HS3803000005,3,2,1,1,5,3,4,66.0,3,1,1,10,2,3,3,5,2,1,7,11545.62
2275,HH15380009,HS3803000012,3,2,3,1,4,2,3,42.9,2,0,1,12,1,1,4,3,2,1,3,12511.005184
2276,HH15380010,HS3803000013,3,2,3,1,5,2,3,42.9,2,0,1,12,1,1,4,3,2,1,2,14598.418948
2277,HH15380011,HS3803000014,3,2,3,2,4,2,3,42.9,2,0,1,12,1,3,4,2,2,1,3,11487.318884
2278,HH15380012,HS3803000015,3,2,3,3,4,2,3,42.9,2,0,1,12,1,1,4,1,2,3,3,7602.16773
2279,HH15380013,HS3803000016,3,2,3,4,4,2,3,42.9,2,0,1,12,1,1,4,2,2,1,2,9494.4952506
2280,HH11380071,HS3803000017,3,2,3,11,3,2,6,115.5,3,1,2,10,1,1,4,4,3,4,3,12845.96
2281,HH11380070,HS3803000018,3,2,1,1,5,1,3,82.5,3,1,1,8,2,3,3,5,2,1,7,9782.16
2282,HH17380001,HS3803000019,3,2,3,11,4,1,4,105.6,3,1,2,10,1,1,4,4,2,1,4,11682.42
2283,HH17380002,HS3803000020,3,2,3,13,4,3,6,112.2,3,1,2,12,1,3,4,3,2,1,6,9205.2837261
2284,HH12380018,HS3806000001,3,2,3,3,2,3,3,79.2,3,1,1,8,2,3,3,2,3,4,1,10744.326678
2285,HH12380019,HS3806000002,3,2,3,4,6,1,3,79.2,3,1,1,4,1,3,4,3,3,3,2,10840.992403
2286,HH11380006,HS3807000007,3,2,3,2,4,1,4,69.3,3,1,1,8,1,3,4,3,2,3,5,16322.885443
2287,HH11380013,HS3807000014,3,2,3,2,2,2,3,49.5,3,1,1,6,1,3,4,2,3,5,1,5567.8991312
2288,HH11380014,HS3807000015,3,2,3,5,2,2,3,49.5,3,1,1,6,1,1,4,1,2,5,2,5126.8733015
2289,HH11380016,HS3807000017,3,2,3,5,2,2,3,49.5,3,1,1,6,1,1,4,1,3,5,2,6759.5536552
2290,HH11380018,HS3807000021,3,2,3,1,5,2,5,79.2,2,1,1,8,1,3,4,4,2,1,4,14329.030174
2291,HH11380019,HS3807000022,3,2,3,1,5,2,5,79.2,2,1,1,8,1,3,4,4,2,1,5,13216.796764
2292,HH11380021,HS3807000024,3,2,3,13,4,2,5,79.2,2,1,1,8,1,3,4,2,3,3,3,11477.085872
2293,HH11380023,HS3807000026,3,2,3,2,4,2,5,79.2,2,1,1,8,1,3,4,3,2,1,5,14422.418777
2294,HH11380024,HS3807000027,3,2,3,3,4,2,5,79.2,2,1,1,8,1,3,4,3,2,1,5,12878.958046
2295,HH11380025,HS3807000028,3,2,3,7,4,2,5,79.2,2,1,1,8,1,3,4,3,2,1,4,13947.748226
2296,HH11380026,HS3807000029,3,2,3,8,4,2,5,79.2,2,1,1,8,1,3,4,3,2,3,4,11335.81412
2297,HH11380027,HS3807000030,3,2,3,9,4,2,5,79.2,2,1,1,8,1,3,4,4,2,1,6,13005.150871
2298,HH14380006,HS3807000031,3,2,3,1,4,2,5,99.0,3,1,1,8,1,3,4,2,2,1,4,11444.433128
2299,HH12380010,HS3807000032,3,2,1,1,6,2,4,52.8,2,1,1,3,2,3,3,1,2,1,2,6456.08
2300,HH12380011,HS3807000033,3,2,1,2,5,2,4,92.4,3,1,1,7,4,3,3,3,3,3,3,13033.3
2301,HH14380007,HS3807000035,3,2,2,3,4,2,6,79.2,3,1,1,8,1,3,4,5,2,3,4,12151.77204
2302,HH11380028,HS3807000036,3,2,3,1,4,4,4,105.6,3,1,2,9,1,3,4,3,3,3,4,8247.4023218
2303,HH11380029,HS3807000037,3,2,3,10,4,4,4,105.6,3,1,2,9,1,2,4,3,2,1,5,8196.8038255
2304,HH11380030,HS3807000038,3,2,3,16,4,4,4,105.6,3,1,2,9,1,3,4,4,2,1,5,7727.6544369
2305,HH11380031,HS3807000039,3,2,3,3,4,4,4,105.6,3,1,2,9,1,3,4,4,2,3,5,8226.130897
2306,HH11380032,HS3807000040,3,2,3,4,4,4,5,105.6,3,1,2,9,1,3,4,2,3,3,3,7227.8887897
2307,HH14380008,HS3807000043,3,2,3,8,4,2,4,75.9,3,1,1,8,1,1,4,4,2,1,5,13204.679473
2308,HH17380008,HS3807000050,3,2,3,5,5,4,5,125.4,3,1,2,14,1,3,4,2,2,1,3,13724.547737
2309,HH17380012,HS3807000054,3,2,3,2,4,2,4,135.3,3,1,2,12,1,3,4,5,2,3,6,14619.333551
2310,HH17380014,HS3807000056,3,2,3,9,2,2,4,72.6,3,1,1,6,1,3,4,2,2,1,3,12737.338242
2311,HH17380015,HS3807000057,3,2,3,9,2,2,5,69.3,3,1,1,8,1,3,4,3,2,1,3,10465.093876
2312,HH17380016,HS3807000058,3,2,3,8,2,2,4,72.6,2,1,1,8,1,3,4,4,2,3,3,13700.019209
2313,HH17380017,HS3807000059,3,2,3,10,2,1,4,82.5,3,1,1,6,1,3,4,2,2,1,3,7297.3277799
2314,HH17380018,HS3807000060,3,2,3,9,2,1,6,105.6,3,1,2,7,1,2,4,4,2,1,4,14974.138934
2315,HH17380019,HS3807000061,3,2,1,2,2,2,6,92.4,3,1,2,5,1,3,4,4,3,3,4,11764.662585
2316,HH17380020,HS3807000062,3,2,3,1,2,2,5,75.9,3,1,1,15,1,3,4,3,2,1,4,9847.7668818
2317,HH17380021,HS3807000063,3,2,1,1,6,2,4,99.0,3,1,1,10,2,3,3,2,3,1,3,6718.38
2318,HH18380001,HS3807000064,3,2,3,1,3,3,4,69.3,2,1,1,12,1,1,4,2,2,3,5,9396.6772055
2319,HH18380007,HS3807000065,3,2,3,15,2,1,4,75.9,2,1,1,12,1,3,4,4,2,3,5,13322.069432
2320,HH18380011,HS3807000066,3,2,3,2,3,3,4,69.3,2,1,1,12,1,1,4,2,3,2,4,7958.074913
2321,HH18380014,HS3807000067,3,2,3,15,2,2,4,75.9,2,1,1,12,1,3,4,4,2,3,5,11468.835196
2322,HH18380020,HS3807000068,3,2,3,3,2,2,3,46.2,2,1,1,6,1,3,4,1,3,5,1,5352.2015325
2323,HH18380022,HS3807000069,3,2,3,1,2,2,3,46.2,2,1,1,6,1,3,4,3,2,2,7,10377.282411
2324,HH18380025,HS3807000070,3,2,3,2,2,2,3,49.5,3,1,1,6,1,1,4,2,3,5,1,5311.4717583
2325,HH18380016,HS3807000071,3,2,3,6,2,1,4,75.9,3,1,1,8,1,3,4,4,2,1,4,11654.786588
2326,HH18380003,HS3807000072,3,2,3,9,2,1,4,69.3,2,1,1,12,1,1,4,3,2,3,5,8231.2658806
2327,HH18380006,HS3807000073,3,2,3,10,2,2,4,69.3,3,1,1,6,1,3,4,2,2,1,5,9689.8772169
2328,HH18380009,HS3807000074,3,2,3,1,2,2,4,69.3,3,1,1,6,1,1,4,3,2,1,6,19824.270342
2329,HH18380015,HS3807000075,3,2,1,2,4,2,3,99.0,3,1,1,9,1,3,4,4,2,1,7,10776.173882
2330,HH18380010,HS3807000076,3,2,3,3,2,2,4,69.3,3,1,1,6,1,1,4,1,3,5,1,5428.4736778
2331,HH18380018,HS3807000077,3,2,3,6,2,2,4,69.3,3,1,1,6,1,3,4,3,2,1,5,13196.506339
2332,HH18380019,HS3807000078,3,2,3,15,2,2,5,99.0,3,1,2,8,1,2,4,1,2,1,3,6848.1252417
2333,HH18380021,HS3807000079,3,2,3,5,2,2,4,69.3,2,1,1,12,1,2,4,3,2,4,5,8986.8698119
2334,HH18380024,HS3807000080,3,2,3,1,2,2,4,105.6,3,1,2,10,1,3,4,4,2,1,6,24095.328869
2335,HH11380038,HS3808000002,3,2,1,1,6,1,1,39.6,2,1,1,4,2,1,3,2,3,5,1,6505.1
2336,HH11380039,HS3808000003,3,2,1,1,6,1,6,82.5,2,1,2,6,2,3,3,2,3,3,1,10475.78
2337,HH11380041,HS3808000005,3,2,1,1,6,1,1,198.0,3,1,2,6,2,3,3,3,3,3,3,6590.24
2338,HH13380002,HS3808000006,3,2,1,1,6,1,4,59.4,4,1,1,3,2,1,3,1,3,5,1,5279.64
2339,HH11380042,HS3808000007,3,2,1,1,6,1,2,79.2,2,1,1,24,2,3,3,2,3,3,2,9027.04
2340,HH11380043,HS3808000008,3,2,1,1,6,1,1,75.9,2,1,1,10,5,3,3,2,3,3,2,32661.08
2341,HH11380044,HS3808000009,3,2,1,1,6,1,1,42.9,2,1,1,4,2,3,3,1,3,2,1,4951.08
2342,HH11380046,HS3808000011,3,2,1,1,6,1,2,92.4,2,1,1,4,2,1,3,1,3,5,1,4963.98
2343,HH17380022,HS3808000012,3,2,1,1,6,1,5,66.0,1,1,1,6,2,3,3,1,2,1,6,6056.27
2344,HH17380023,HS3808000013,3,2,1,1,6,2,6,92.4,2,1,1,6,2,3,3,2,2,5,2,6635.82
2345,HH18380034,HS3808000014,3,2,1,1,4,1,6,148.5,2,1,2,8,2,3,5,2,2,1,5,12282.24
2346,HH18380035,HS3808000015,3,2,1,1,6,1,5,66.0,2,1,1,16,2,3,3,1,3,2,1,5359.58
2347,HH18380002,HS3808000016,3,2,3,6,2,2,4,105.6,3,1,2,15,1,3,3,2,3,5,4,6509.2945098
2348,HH18380008,HS3808000017,3,2,1,1,4,2,2,82.5,2,1,1,12,2,3,5,2,3,5,4,4466.9
2349,HH18380036,HS3808000018,3,2,1,1,6,3,4,115.5,3,1,1,5,2,3,3,3,3,3,5,2660.612178
2350,HH14380001,HS3809000001,3,2,3,11,6,1,4,92.4,3,1,1,8,1,3,3,4,2,1,4,8334.1072091
2351,HH14380002,HS3809000002,3,2,3,12,6,1,4,92.4,3,1,1,3,1,3,3,3,2,1,5,10703.490686
2352,HH14380003,HS3809000004,3,2,3,3,2,1,3,46.2,2,1,1,2,1,3,3,4,2,1,4,5573.0660007
2353,HH14380004,HS3809000005,3,2,3,5,5,1,3,46.2,2,1,1,12,1,1,3,4,2,1,3,5516.431685
2354,HH14380005,HS3809000007,3,2,3,2,2,1,4,92.4,3,1,1,3,1,1,3,2,3,5,2,5540.2370553
2355,HH12380003,HS3809000008,3,2,3,5,2,1,4,92.4,3,1,1,3,1,1,3,4,2,1,4,3553.7372276
2356,HH12380004,HS3809000009,3,2,3,6,2,1,4,92.4,3,1,1,3,1,3,3,3,2,1,5,3338.1056168
2357,HH12380006,HS3809000011,3,2,1,1,6,2,5,66.0,2,1,1,4,2,1,3,1,3,5,1,5525.1
2358,HH11380047,HS3810000001,3,2,1,1,6,2,2,59.4,2,1,1,3,1,1,4,4,2,1,3,10846.425244
2359,HH12380020,HS3810000002,3,2,1,1,6,4,4,52.8,2,1,1,7,1,1,4,3,2,1,1,8963.0123436
2360,HH15380001,HS3810000003,3,2,1,1,6,1,3,66.0,4,1,1,12,1,3,4,6,2,1,3,10241.925116
