,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,cat_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_age,cat_mhh_occu,cat_hh_ann_incm,num_tot_energy_heat
1505,HS3237000002,HH14320004,1,2,2,2,5,1,5,49.5,2,1,1,4,1,1,5,1,2,1,3,9716.0434357
1506,HS3237000003,HH11320032,1,2,2,2,4,2,5,42.9,2,1,1,4,1,1,5,2,2,5,3,12863.656258
1507,HS3237000004,HH14320005,1,2,2,1,5,1,4,72.6,3,1,1,4,1,3,5,3,2,5,3,4003.5023448
1508,HS3237000005,HH12320046,1,2,2,2,5,4,4,75.89999999999999,2,1,1,6,1,1,3,1,2,1,3,2995.02
1509,HS3237000006,HH12320047,1,2,2,3,3,4,4,72.6,2,1,1,8,1,3,3,2,2,1,3,4382.14
1510,HS3237000007,HH16320005,1,2,2,2,4,1,4,72.6,3,1,1,4,1,3,5,4,2,5,4,6463.865
1511,HS3240000001,HH12320010,1,2,1,1,6,3,4,85.8,3,1,1,8,2,1,3,1,2,1,2,8048.95
1512,HS3240000002,HH12320011,1,2,1,1,6,3,3,99.0,3,1,1,15,2,3,3,2,2,1,3,10633.753452
1513,HS3240000003,HH12320012,1,2,1,1,6,3,2,122.1,3,1,1,15,4,3,3,1,3,5,2,19973.128608
1514,HS3240000004,HH12320013,1,2,1,1,6,3,3,62.699999999999996,2,1,1,3,5,1,3,4,2,1,1,11970.27
1515,HS3240000005,HH12320014,1,2,1,1,6,3,4,125.39999999999999,4,1,1,5,2,3,3,3,2,3,5,18084.974195
1516,HS3241000001,HH11320016,1,2,1,2,6,4,6,42.9,2,1,1,6,5,1,3,2,3,4,2,10915.777223
1517,HS3241000002,HH11320017,1,2,1,1,6,1,1,42.9,1,1,1,6,2,1,3,2,3,4,3,6679.2968263
1518,HS3241000003,HH12320026,1,2,1,1,6,2,2,36.3,2,1,1,3,5,1,3,3,3,4,3,16771.088177
1519,HS3241000004,HH11320018,1,2,1,1,6,1,4,99.0,4,1,2,4,2,1,3,2,3,3,3,19928.242375
1520,HS3241000005,HH11320019,1,2,1,1,6,4,4,102.3,3,1,1,4,4,1,3,2,3,3,3,30740.852844
1521,HS3241000006,HH11320020,1,2,1,1,6,1,4,95.69999999999999,3,1,2,8,4,3,3,2,2,3,4,24571.751012
1522,HS3241000007,HH11320021,1,2,1,1,6,1,2,56.099999999999994,2,1,1,6,2,1,3,2,2,1,1,9838.41
1523,HS3241000008,HH11320022,1,2,2,1,6,1,2,39.599999999999994,1,1,1,3,4,1,3,2,3,2,1,8218.0405063
1524,HS3241000009,HH11320023,1,2,1,1,6,1,2,59.4,1,1,1,3,5,1,3,2,3,1,2,15309.49
1525,HS3241000010,HH11320024,1,2,1,1,6,1,5,112.19999999999999,3,1,2,5,4,3,3,5,2,5,3,23152.17
1526,HS3302000001,HH11330015,2,2,1,1,6,2,4,75.89999999999999,3,1,1,8,4,1,3,2,3,3,2,17127.46
1527,HS3302000002,HH11330016,2,2,1,1,6,2,5,128.7,4,1,1,6,4,3,3,1,3,5,1,20360.39
1528,HS3302000003,HH11330017,2,2,1,1,6,2,1,99.0,3,1,1,4,4,1,3,2,3,3,3,1985.68
1529,HS3302000004,HH11330018,2,2,1,1,6,2,5,92.39999999999999,4,1,2,10,4,3,3,3,3,4,3,13153.67
1530,HS3302000005,HH11330019,2,2,1,1,6,2,4,85.8,4,1,1,10,2,1,3,2,3,3,3,13189.802834
1531,HS3302000006,HH13330023,2,2,1,1,6,3,3,66.0,2,1,1,6,2,1,3,1,3,5,1,4848.16
1532,HS3302000007,HH13330024,2,2,1,1,6,1,2,99.0,2,1,1,8,2,1,3,2,3,5,1,7308.69
1533,HS3302000008,HH11330020,2,2,1,1,6,1,4,125.39999999999999,4,1,1,4,2,3,3,2,3,5,3,8115.71
1534,HS3302000009,HH13330025,2,2,1,1,6,1,5,99.0,3,1,1,12,4,3,3,2,3,3,1,23382.88
1535,HS3302000010,HH13330026,2,2,1,1,6,1,3,82.5,2,1,1,15,2,3,3,1,3,5,1,6917.4764196
1536,HS3302000011,HH13330027,2,2,1,1,6,1,1,23.099999999999998,1,1,1,4,5,3,3,2,2,3,4,20498.09
1537,HS3302000012,HH13330028,2,2,1,1,5,1,5,112.19999999999999,3,1,2,19,4,3,3,2,3,3,4,21827.06
1538,HS3302000013,HH13330029,2,2,1,1,6,1,4,99.0,3,1,1,12,2,3,3,2,3,3,3,8883.38
1539,HS3302000014,HH13330030,2,2,1,1,6,1,4,95.69999999999999,3,1,1,14,2,3,3,3,3,3,3,9343.91
1540,HS3302000015,HH11330021,2,2,3,11,4,1,4,66.0,2,1,1,7,1,3,4,2,2,1,4,12453.82
1541,HS3302000016,HH11330022,2,2,3,12,4,1,4,66.0,2,1,1,7,1,3,4,3,2,1,3,7646.62
1542,HS3302000017,HH14330005,2,2,3,14,4,2,5,79.19999999999999,3,1,1,8,1,1,4,2,2,1,3,5367.2433027
1543,HS3302000018,HH14330006,2,2,3,2,3,2,5,79.19999999999999,3,1,1,10,1,3,4,3,2,1,3,10053.41
1544,HS3302000019,HH12330028,2,2,3,2,3,2,5,79.19999999999999,3,1,1,8,1,3,4,3,2,1,4,6684.52
1545,HS3302000020,HH14330007,2,2,3,5,5,2,5,79.19999999999999,3,1,1,9,1,3,4,3,2,1,3,7668.26
1546,HS3302000021,HH12330029,2,2,3,9,4,2,5,79.19999999999999,3,1,1,8,1,1,4,3,2,3,4,13594.98
1547,HS3302000022,HH13330031,2,2,3,10,4,1,4,66.0,2,1,1,8,1,3,4,2,2,1,4,6377.63
1548,HS3302000023,HH13330032,2,2,3,10,4,1,4,66.0,2,1,1,8,1,3,4,1,3,2,1,3275.43
1549,HS3302000024,HH13330033,2,2,3,11,4,1,4,66.0,2,1,1,8,1,3,4,3,2,1,7,11299.32
1550,HS3302000025,HH13330034,2,2,3,2,4,1,4,66.0,2,1,1,8,1,1,4,2,3,1,3,7397.31
1551,HS3302000026,HH13330035,2,2,3,4,4,1,4,66.0,2,1,1,7,1,1,4,3,2,1,4,7187.65
1552,HS3303000001,HH14330001,2,2,3,2,4,1,4,62.699999999999996,2,1,1,8,1,3,4,3,2,1,4,7145.6829
1553,HS3303000002,HH14330002,2,2,3,3,4,1,4,85.8,2,1,1,8,1,1,4,1,3,5,3,7682.519584
1554,HS3303000003,HH14330003,2,2,3,3,4,3,4,62.699999999999996,2,1,1,6,1,1,4,2,2,1,4,4229.18042
1555,HS3303000004,HH11330008,2,2,3,2,4,3,4,62.699999999999996,2,1,1,8,1,3,3,1,2,5,3,4964.32
1556,HS3304100001,HH12330008,2,2,2,1,5,4,2,59.4,2,1,1,3,1,3,4,5,2,2,4,13151.40101
1557,HS3304100002,HH12330009,2,2,2,3,4,4,2,59.4,2,1,1,4,1,3,4,1,3,1,2,11890.2209
1558,HS3304100003,HH12330010,2,2,2,3,4,4,2,59.4,2,1,1,5,1,3,4,5,2,1,3,17509.34154
1559,HS3304100004,HH13330007,2,2,2,1,5,2,4,66.0,2,1,1,10,1,3,4,2,3,1,1,6644.08463
1560,HS3304100005,HH12330011,2,2,2,1,5,4,2,59.4,2,1,1,7,2,3,3,4,2,1,2,9920.44
1561,HS3304100006,HH16330006,2,2,1,1,6,2,2,95.69999999999999,3,1,1,12,4,1,3,2,3,2,1,15645.46
1562,HS3304100007,HH16330007,2,2,1,1,6,1,2,66.0,3,1,1,6,2,3,3,2,3,3,2,11059.03
1563,HS3304100008,HH11330010,2,2,1,1,6,3,1,92.39999999999999,3,1,2,8,4,1,3,2,3,3,4,13688.1
1564,HS3304100009,HH11330011,2,2,1,1,6,3,2,128.7,3,1,1,6,4,3,3,2,3,3,4,25150.18
1565,HS3304100010,HH16330008,2,2,1,1,6,2,5,115.5,3,1,2,16,4,3,3,3,2,2,4,7510.98
1566,HS3304100011,HH13330008,2,2,1,1,6,1,4,85.8,3,1,1,7,4,3,3,5,2,5,5,14484.353096
1567,HS3304200001,HH11330012,2,2,1,1,5,3,3,85.8,3,1,2,8,1,3,4,3,2,1,2,10273.6917
1568,HS3304200002,HH16330009,2,2,1,4,5,1,4,92.39999999999999,3,1,2,4,1,3,4,3,2,3,6,23562.9643
1569,HS3304200003,HH13330009,2,2,1,2,4,4,5,33.0,1,0,1,6,4,3,5,2,2,5,1,16572.2
1570,HS3304200004,HH16330010,2,2,1,1,6,4,2,59.4,3,1,1,10,1,1,3,2,3,5,2,6449.0890312
1571,HS3304200005,HH16330011,2,2,1,2,6,1,2,79.19999999999999,2,1,1,12,1,3,3,2,3,3,4,4277.1211394
1572,HS3304200006,HH14330004,2,2,3,14,4,1,5,33.0,1,1,1,2,1,1,4,1,3,4,1,4616.28052
1573,HS3304200007,HH12330012,2,2,2,1,4,2,3,33.0,1,1,1,2,1,3,4,1,3,4,1,7687.22426
1574,HS3304200008,HH12330013,2,2,2,2,4,1,3,33.0,1,1,1,5,1,3,4,1,2,1,1,1493.1665853
1575,HS3304200009,HH12330014,2,2,2,3,4,1,3,112.19999999999999,3,1,2,6,1,3,4,4,2,4,3,15931.35616
1576,HS3304200010,HH12330015,2,2,2,3,4,2,3,33.0,1,1,1,3,2,3,3,2,2,1,2,8769.65
1579,HS3304200013,HH15330003,2,2,3,10,3,1,5,82.5,3,1,2,12,1,1,4,2,3,1,4,3015.68701
1580,HS3304200014,HH16330014,2,2,3,5,2,1,5,82.5,3,1,2,8,1,2,4,1,3,5,2,2540.30604
1581,HS3304200015,HH16330015,2,2,3,9,3,1,5,79.19999999999999,3,1,2,8,1,3,4,2,3,2,3,5561.39081
1582,HS3304200016,HH12330016,2,2,3,14,3,3,4,56.099999999999994,2,1,1,2,1,3,4,3,2,2,2,2191.60646
1583,HS3304200017,HH13330010,2,2,3,10,2,1,5,36.3,2,1,1,4,1,1,4,4,3,2,2,3859.35293
1584,HS3304200018,HH15330004,2,2,3,10,2,1,4,36.3,2,1,1,4,1,1,4,1,3,5,1,5629.3797784
1585,HS3304200019,HH13330011,2,2,3,12,3,1,4,82.5,3,1,2,8,1,3,4,3,2,1,4,2958.21851
1586,HS3304300001,HH13330012,2,2,3,15,4,1,5,69.3,2,1,1,8,1,1,4,2,2,1,3,2559.91678
1587,HS3304300002,HH13330013,2,2,3,18,4,1,5,69.3,2,1,1,8,1,3,4,2,3,1,1,4918.43918
1588,HS3304300003,HH13330014,2,2,3,1,5,4,5,75.89999999999999,2,1,1,10,1,3,4,4,2,1,4,3834.89562
1589,HS3304300004,HH16330019,2,2,3,1,4,1,5,75.89999999999999,3,1,1,10,1,1,4,2,3,1,2,3020.27208
1590,HS3304300005,HH12330021,2,2,3,12,3,4,5,75.89999999999999,2,1,1,10,1,3,4,1,2,1,4,4048.3529879
1591,HS3304300006,HH16330020,2,2,3,12,3,1,5,75.89999999999999,3,1,1,10,1,3,4,3,3,1,3,3572.91638
1592,HS3304300007,HH12330022,2,2,3,15,3,4,5,75.89999999999999,2,1,1,9,1,3,4,2,3,2,3,4676.22218
1593,HS3304300008,HH12330023,2,2,3,6,4,4,5,75.89999999999999,2,1,1,9,1,3,5,2,3,1,3,4049.4510831
1594,HS3304300009,HH12330024,2,2,2,1,5,2,3,75.89999999999999,3,1,1,6,1,1,4,3,3,3,3,2466.32388
1595,HS3304300010,HH13330015,2,2,3,2,4,1,5,36.3,2,1,1,4,1,1,4,1,3,5,1,5720.71216
1596,HS3304300011,HH13330016,2,2,3,2,4,1,5,36.3,2,1,1,8,1,3,4,1,3,1,1,7679.15769
1597,HS3304300012,HH16330021,2,2,3,2,6,1,3,66.0,2,1,1,10,1,1,4,1,3,5,1,2617.24573
1598,HS3304300013,HH16330022,2,2,3,3,2,1,3,36.3,1,0,1,8,1,1,4,1,3,5,1,5126.019823
1599,HS3304300014,HH13330017,2,2,3,4,4,1,5,36.3,2,1,1,8,1,3,4,3,2,3,3,7875.22563
1600,HS3304300015,HH12330025,2,2,1,1,5,2,4,72.6,2,1,1,8,4,1,3,3,3,3,3,8141.96
1601,HS3304300016,HH11330014,2,2,1,1,6,4,3,75.89999999999999,3,1,1,10,2,1,3,3,2,1,3,9771.28
1602,HS3304300017,HH13330018,2,2,1,1,6,3,4,33.0,2,1,1,5,1,3,4,2,3,3,1,6089.30913
1603,HS3304300018,HH13330019,2,2,1,2,5,1,4,66.0,2,1,1,13,1,3,4,3,2,1,4,4333.98971
1604,HS3304300019,HH13330020,2,2,1,2,5,1,3,99.0,3,1,1,15,2,1,5,2,3,1,3,9499.36
1605,HS3304300020,HH12330026,2,2,2,1,6,1,4,102.3,4,1,2,4,4,3,3,1,3,5,4,9001.96
1606,HS3304300021,HH12330027,2,2,1,1,5,3,3,125.39999999999999,3,1,1,6,2,3,3,5,3,2,3,7445.94
1607,HS3304300022,HH13330021,2,2,1,2,3,1,6,33.0,1,0,1,7,1,3,4,1,2,1,2,5330.687049
1608,HS3304300023,HH13330022,2,2,1,1,4,3,4,72.6,2,1,1,11,1,3,4,4,2,1,3,4157.69084
1609,HS3304300024,HH16330023,2,2,1,1,2,4,4,23.099999999999998,1,0,1,2,1,1,4,1,2,2,3,3427.0473017
1610,HS3304400001,HH12330017,2,2,1,1,5,4,2,72.6,3,1,1,6,5,3,3,1,3,5,1,18899.48
1611,HS3304400002,HH12330018,2,2,1,1,5,2,2,82.5,3,1,1,8,2,3,3,2,2,1,5,12427.74
1612,HS3304400003,HH11330013,2,2,1,1,5,2,3,102.3,4,1,1,6,2,1,3,4,2,5,4,9999.19
1613,HS3304400004,HH12330019,2,2,3,10,5,2,4,115.5,3,1,2,12,1,3,4,4,2,3,5,13936.80817
1614,HS3304400005,HH16330016,2,2,3,1,4,1,5,102.3,3,1,2,10,1,1,4,4,2,1,3,19269.7241
1615,HS3304400006,HH16330017,2,2,3,6,4,1,4,112.19999999999999,3,1,2,10,1,3,4,4,2,1,3,9796.50278
1616,HS3304400007,HH16330018,2,2,3,6,3,1,5,112.19999999999999,3,1,2,10,1,3,5,3,2,1,6,12752.65114
1617,HS3304400008,HH12330020,2,2,3,9,4,4,4,115.5,3,1,2,12,1,1,4,4,2,3,4,11468.06606
1618,HS3333000001,HH12330002,2,2,1,1,5,4,1,95.69999999999999,3,1,1,8,5,3,3,3,3,3,5,21690.16
1619,HS3333000002,HH12330003,2,2,1,1,5,4,1,75.89999999999999,2,1,1,8,2,1,3,2,3,5,3,14178.98
1620,HS3333000003,HH12330004,2,2,2,2,4,1,1,99.0,3,1,2,4,1,3,3,2,3,5,3,5846.16
1621,HS3333000004,HH15330001,2,2,1,1,4,4,3,92.39999999999999,3,1,1,2,2,1,3,4,2,1,4,10518.59
1622,HS3333000005,HH15330002,2,2,1,1,4,2,3,99.0,3,1,1,1,2,3,3,4,2,1,3,11063.56
1623,HS3335000001,HH12330005,2,2,3,14,2,1,4,52.8,2,1,1,8,1,1,4,1,2,4,1,2724.67272
1624,HS3335000002,HH12330006,2,2,3,5,4,1,5,66.0,2,1,1,8,1,3,4,4,2,1,6,16915.57444
1625,HS3335000003,HH16330002,2,2,3,8,3,1,5,66.0,2,1,1,8,1,1,4,3,2,5,1,5991.56817
1626,HS3335000004,HH13330004,2,2,3,8,2,1,5,66.0,2,1,1,8,1,3,4,2,2,1,4,8550.29749
1627,HS3335000005,HH13330005,2,2,3,9,4,1,4,52.8,2,1,1,6,1,1,4,3,2,1,1,7609.08447
1628,HS3335000006,HH12330007,2,2,1,1,5,4,3,92.39999999999999,3,1,1,8,2,1,3,3,2,1,2,27611.06
1629,HS3335000007,HH16330003,2,2,1,2,3,1,5,95.69999999999999,1,1,1,10,2,1,5,1,2,1,3,7386.997156
1630,HS3335000008,HH16330004,2,2,1,1,6,2,3,99.0,3,1,1,12,1,1,3,3,3,5,1,6243.01
1631,HS3335000009,HH11330009,2,2,1,1,6,2,2,99.0,3,1,1,4,4,3,3,2,3,5,3,24477.26
1632,HS3335000010,HH16330005,2,2,2,2,3,1,5,79.19999999999999,3,1,1,10,2,1,3,2,3,2,3,10290.24
1633,HS3335000011,HH13330006,2,2,2,2,4,1,3,79.19999999999999,3,1,1,12,2,1,3,2,3,5,1,14892.24
1634,HS3336000001,HH12330001,2,2,1,1,5,2,3,89.1,3,1,1,8,2,3,3,4,2,1,2,7644.26
1635,HS3337000001,HH16330001,2,2,3,4,2,1,4,79.19999999999999,3,1,2,9,1,3,4,2,2,1,1,4187.1571207
1636,HS3337000002,HH13330001,2,2,1,1,6,3,4,89.1,3,1,1,16,4,3,3,2,3,5,1,22099.43
1637,HS3337000003,HH11330001,2,2,1,1,6,2,4,82.5,3,1,1,8,5,3,3,3,3,1,4,34847.98
1638,HS3337000004,HH11330002,2,2,1,1,6,1,2,89.1,4,1,2,8,2,3,3,1,3,5,1,5994.81
1639,HS3337000005,HH13330002,2,2,1,1,6,3,6,122.1,3,1,2,10,5,3,3,2,3,2,3,27665.32
1640,HS3337000006,HH11330003,2,2,1,1,6,2,1,59.4,2,1,1,4,2,3,3,2,3,5,1,6795.46
1641,HS3337000007,HH11330004,2,2,1,1,6,1,4,75.89999999999999,3,1,1,8,5,3,3,4,2,3,4,9745.56
1642,HS3337000008,HH11330005,2,2,1,1,6,2,5,39.599999999999994,2,1,1,3,2,3,3,2,3,3,2,8437.65
1643,HS3337000009,HH11330006,2,2,2,1,5,4,3,39.599999999999994,2,1,1,3,1,1,3,1,2,2,1,2293.88
1644,HS3337000010,HH13330003,2,2,1,1,6,1,6,33.0,1,0,1,4,5,3,3,2,2,1,2,20644.02
1645,HS3337000011,HH11330007,2,2,1,1,6,1,3,75.89999999999999,3,1,2,8,2,3,3,3,2,3,5,6817.93
1646,HS3401100001,HH13340042,2,2,2,1,5,1,4,75.89999999999999,3,1,1,10,1,3,4,5,2,3,3,20108.63
1647,HS3401100002,HH16340017,2,2,2,2,2,1,4,75.89999999999999,3,1,1,13,1,3,4,1,3,2,2,4831.52
1648,HS3401100003,HH16340018,2,2,3,2,2,1,4,79.19999999999999,2,1,1,8,1,3,4,5,2,3,4,10399.25
1649,HS3401100004,HH16340019,2,2,3,3,2,1,4,79.19999999999999,3,1,2,12,1,1,4,2,2,1,3,7327.75
1650,HS3401100005,HH16340020,2,2,3,5,4,1,4,79.19999999999999,3,1,2,16,1,1,4,2,3,1,3,16563.29
1651,HS3401100006,HH16340021,2,2,3,5,4,1,4,79.19999999999999,3,1,1,8,1,1,4,2,3,3,1,5309.36
1652,HS3401100007,HH16340022,2,2,3,2,2,1,4,95.69999999999999,3,1,1,12,1,3,4,2,3,3,2,4561.64
1653,HS3401100008,HH13340043,2,2,3,3,3,1,4,56.099999999999994,2,1,1,4,1,3,4,4,2,2,5,4461.61
1654,HS3401100009,HH14340005,2,2,3,4,2,1,4,56.099999999999994,2,1,1,7,1,1,4,2,2,1,4,8377.79
1655,HS3401100010,HH16340023,2,2,3,13,2,1,4,56.099999999999994,2,1,1,4,1,1,4,3,2,1,3,12427.16
1656,HS3401100011,HH16340024,2,2,3,2,2,1,4,56.099999999999994,2,1,1,7,1,1,4,3,2,1,4,9540.83
1657,HS3401100012,HH16340025,2,2,3,3,2,1,4,56.099999999999994,2,1,1,7,1,3,4,2,2,1,3,6182.09
1658,HS3401100013,HH16340026,2,2,3,3,2,1,4,56.099999999999994,2,1,1,8,1,3,4,2,3,1,5,5641.24
1659,HS3401100014,HH16340027,2,2,3,4,2,1,4,56.099999999999994,2,1,1,4,1,1,4,3,2,1,3,6785.64
1660,HS3401100015,HH16340028,2,2,3,5,2,1,4,56.099999999999994,2,1,1,8,1,1,4,4,2,1,4,10305.84
1661,HS3401100016,HH16340029,2,2,3,11,2,1,4,79.19999999999999,3,1,1,8,1,1,4,2,2,1,5,4976.53
1662,HS3401100017,HH16340030,2,2,3,12,2,1,4,79.19999999999999,3,1,1,6,1,2,4,3,2,1,4,6746.08
1663,HS3401100018,HH16340031,2,2,3,3,2,1,4,79.19999999999999,3,1,1,7,1,3,4,2,3,1,5,5119.3
1664,HS3401100019,HH16340032,2,2,3,6,2,1,4,79.19999999999999,3,1,1,14,1,3,4,2,2,1,4,14324.81
1665,HS3401100020,HH16340033,2,2,3,12,2,1,4,79.19999999999999,3,1,1,14,1,3,4,2,3,5,2,7724.35
1666,HS3401100021,HH13340044,2,2,3,2,2,3,4,79.19999999999999,3,1,1,14,1,1,4,2,2,1,3,6978.3047877
1667,HS3401100022,HH13340045,2,2,1,1,4,1,6,75.89999999999999,3,1,1,17,2,1,3,2,3,1,3,8845.21
1668,HS3401100023,HH13340046,2,2,3,3,4,1,3,79.19999999999999,3,1,2,8,1,1,4,1,3,4,1,11139.48
1669,HS3401100024,HH13340047,2,2,3,4,3,1,3,79.19999999999999,3,1,2,13,1,1,4,3,3,5,3,3753.34
1670,HS3401200001,HH13340048,2,2,3,20,4,3,4,79.19999999999999,3,1,1,10,1,1,4,2,3,5,2,17786.822791
1671,HS3401200002,HH15340013,2,2,3,7,5,1,5,112.19999999999999,3,1,2,17,1,3,4,4,2,1,7,14695.02
1672,HS3401200003,HH11340021,2,2,1,1,5,3,5,33.0,2,1,1,8,1,3,3,1,2,2,2,4259.7
1673,HS3401200004,HH12340004,2,2,1,3,5,3,5,138.6,4,1,2,8,1,3,3,2,2,1,7,7713.45
1674,HS3401200005,HH12340005,2,2,1,1,4,3,5,33.0,1,1,1,7,1,3,4,3,2,1,3,4158.27
1675,HS3401200006,HH13340049,2,2,1,1,6,1,5,52.8,1,1,1,5,1,3,3,3,3,2,3,3448.4
1676,HS3401200007,HH12340006,2,2,1,1,5,1,3,46.199999999999996,2,0,0,7,2,3,3,4,2,1,4,13485.7
1677,HS3401200008,HH16340034,2,2,1,1,6,1,4,23.099999999999998,1,1,1,2,1,3,3,2,3,5,2,2947.48
1678,HS3401200009,HH11340022,2,2,1,1,6,2,2,23.099999999999998,1,1,1,2,2,3,3,3,2,2,3,9156.78
1679,HS3401200010,HH12340007,2,2,1,1,5,1,2,75.89999999999999,3,1,1,10,1,1,3,5,2,2,3,4499.08
1680,HS3401200011,HH11340023,2,2,1,1,6,2,3,33.0,1,1,1,8,4,3,3,2,3,3,3,19258.58
1681,HS3401200012,HH13340050,2,2,1,1,6,2,3,82.5,3,1,1,15,4,3,5,2,2,3,1,21092.36
1682,HS3402000001,HH13340001,2,2,1,1,6,3,2,115.5,4,1,1,10,5,3,3,2,3,3,3,13753.12
1683,HS3402000002,HH13340002,2,2,1,1,6,1,4,85.8,3,1,1,12,2,3,3,2,3,3,2,10733.42
1684,HS3402000003,HH13340003,2,2,1,1,6,2,5,99.0,3,1,2,10,2,1,3,2,3,4,3,15228.54
1685,HS3402000004,HH11340001,2,2,1,1,6,2,1,72.6,3,1,1,10,4,3,3,2,3,3,2,19615.24
1686,HS3402000005,HH13340004,2,2,1,1,6,1,5,99.0,3,1,1,18,2,3,3,2,2,5,1,14089.46
1687,HS3402000006,HH13340005,2,2,1,1,6,1,5,99.0,3,1,1,16,4,1,3,2,3,3,2,16528.68
1688,HS3402000007,HH13340006,2,2,1,1,6,1,3,66.0,2,1,1,17,2,1,3,1,3,5,1,13398.02
1689,HS3402000008,HH13340007,2,2,1,1,6,1,4,66.0,3,1,1,15,2,3,3,2,3,3,1,17336.32
1690,HS3402000009,HH13340008,2,2,1,1,6,1,4,59.4,2,1,1,11,4,3,3,2,3,3,1,3315.8134291
1691,HS3402000010,HH13340009,2,2,1,1,6,1,4,99.0,3,1,1,16,4,1,3,5,2,1,3,6396.1332742
1692,HS3402000011,HH13340010,2,2,1,1,6,4,4,99.0,3,1,2,12,2,3,3,1,3,5,2,13587.16
1693,HS3403000001,HH11340009,2,2,1,1,6,1,1,132.0,3,1,2,8,2,1,3,3,2,3,4,13905.568643
1694,HS3404000001,HH15340004,2,2,3,3,3,2,3,79.19999999999999,3,1,2,7,1,1,4,3,2,1,2,11563.43
1695,HS3404000002,HH11340014,2,2,1,1,6,3,3,105.6,4,1,2,7,1,1,4,3,2,1,4,8588.67
1696,HS3404000003,HH11340015,2,2,1,1,6,3,2,85.8,3,1,1,8,1,3,4,5,2,1,4,16613.04
1697,HS3404000004,HH11340016,2,2,1,1,6,3,2,85.8,3,1,1,8,1,3,4,2,3,5,2,5003.7225664
1698,HS3404000005,HH11340017,2,2,1,1,6,3,4,59.4,2,1,1,3,1,3,4,3,2,3,3,10201.14
1699,HS3404000006,HH14340003,2,2,1,1,5,1,3,102.3,3,1,1,8,1,1,4,1,3,5,1,4296.32
1700,HS3404000007,HH11340018,2,2,3,3,2,1,4,75.89999999999999,3,1,1,8,1,3,4,1,3,5,2,7114.33
1701,HS3404000008,HH11340019,2,2,3,9,4,1,4,75.89999999999999,3,1,1,8,1,3,4,5,2,1,5,12362.12
1702,HS3404000009,HH11340020,2,2,3,10,3,1,4,75.89999999999999,3,1,1,8,1,1,4,2,3,5,2,6650.28
1703,HS3404000010,HH14340004,2,2,3,12,4,1,4,75.89999999999999,3,1,1,8,1,3,4,3,2,1,4,11291.8
1704,HS3404000011,HH16340013,2,2,3,15,4,1,4,75.89999999999999,3,1,1,8,1,3,4,4,2,1,3,10938.67
1705,HS3404000012,HH16340014,2,2,3,2,2,1,4,75.89999999999999,3,1,1,8,1,3,4,4,2,1,5,11416.2
1706,HS3404000013,HH16340015,2,2,3,6,2,1,4,75.89999999999999,3,1,1,8,1,1,4,4,2,1,7,10355.81
1707,HS3404000014,HH16340016,2,2,3,9,2,1,4,79.19999999999999,3,1,1,8,1,3,4,4,2,3,6,14518.42
1708,HS3404000015,HH15340005,2,2,1,2,5,1,1,99.0,3,1,1,10,2,1,3,5,2,1,5,17389.55
1709,HS3404000016,HH15340006,2,2,1,1,4,1,1,82.5,2,1,1,8,2,1,3,1,3,5,1,6931.38
1710,HS3404000017,HH15340007,2,2,1,1,5,3,2,66.0,1,1,1,12,2,1,3,1,3,5,1,8266.03
1711,HS3404000018,HH15340008,2,2,2,1,4,1,4,62.699999999999996,3,1,1,8,2,1,3,3,2,1,4,9074.04
1712,HS3404000019,HH15340009,2,2,2,4,3,1,4,62.699999999999996,3,1,1,10,2,1,3,3,2,1,2,8176.37
1713,HS3404000020,HH15340010,2,2,2,2,6,1,4,62.699999999999996,3,1,1,7,2,3,3,1,2,1,5,4016.3850836
1714,HS3404000021,HH15340011,2,2,2,2,5,2,4,79.19999999999999,3,1,1,6,2,3,3,4,2,3,7,11343.04
1715,HS3404000022,HH15340012,2,2,2,2,4,3,4,62.699999999999996,2,1,1,3,2,1,3,4,2,3,3,10125.71
1716,HS3405000001,HH13340028,2,2,1,1,6,1,5,99.0,3,1,1,17,4,3,3,2,3,3,3,10873.79
1717,HS3405000002,HH12340002,2,2,1,1,6,3,2,82.5,4,1,1,10,2,1,3,1,3,3,1,13205.32
1718,HS3405000003,HH12340003,2,2,3,2,3,3,3,39.599999999999994,2,1,1,3,2,3,3,4,2,1,2,12390.92
1719,HS3406000001,HH11340002,2,2,3,1,5,1,4,79.19999999999999,3,1,2,4,1,3,4,5,2,5,3,4213.25
1720,HS3406000002,HH11340003,2,2,3,1,5,1,4,105.6,3,1,2,4,1,3,4,2,2,1,3,4259.34
1721,HS3406000003,HH16340001,2,2,3,1,3,1,4,79.19999999999999,3,1,1,5,1,1,4,3,2,2,4,12573.02
1722,HS3406000004,HH14340001,2,2,3,12,4,1,5,79.19999999999999,2,1,1,5,1,1,4,3,2,1,4,7008.7474758
1723,HS3406000005,HH11340004,2,2,3,3,4,1,4,79.19999999999999,3,1,2,4,1,3,4,2,2,1,3,2469.78
1724,HS3406000006,HH11340005,2,2,3,3,4,1,4,79.19999999999999,3,1,2,4,1,1,4,2,2,1,1,4329.79
